timestamp,load_MW,temperature_C,humidity_percent,hour_of_day,day_of_week,month,is_weekend,is_holiday,is_anomaly
2023-02-19 06:00:00,414.72,30.3,74.6,6,6,2,1,0,0
2023-02-19 07:00:00,379.68,26.9,51.9,7,6,2,1,0,0
2023-02-19 08:00:00,419.54,30.7,72.7,8,6,2,1,0,0
2023-02-19 09:00:00,489.55,24.8,77.7,9,6,2,1,0,0
2023-02-19 10:00:00,458.16,33.1,75.3,10,6,2,1,0,0
2023-02-19 11:00:00,487.6,30.1,52.3,11,6,2,1,0,0
2023-02-19 12:00:00,510.55,28.4,58.1,12,6,2,1,0,0
2023-02-19 13:00:00,469.02,27.5,58.6,13,6,2,1,0,0
2023-02-19 14:00:00,485.38,29.3,62.1,14,6,2,1,0,0
2023-02-19 15:00:00,432.71,32.1,47.5,15,6,2,1,0,0
2023-02-19 16:00:00,429.29,31.6,60.4,16,6,2,1,0,0
2023-02-19 17:00:00,427.0,27.9,63.0,17,6,2,1,1,0
2023-02-19 18:00:00,167.12,27.5,63.9,18,6,2,1,0,1
2023-02-19 19:00:00,375.68,32.0,76.9,19,6,2,1,0,0
2023-02-19 20:00:00,338.85,27.8,63.3,20,6,2,1,1,0
2023-02-19 21:00:00,331.42,30.2,50.4,21,6,2,1,0,0
2023-02-19 22:00:00,306.52,30.4,69.8,22,6,2,1,0,0
2023-02-19 23:00:00,324.54,30.9,75.9,23,6,2,1,0,0
2023-02-20 00:00:00,757.25,32.6,54.4,0,0,2,0,0,1
2023-02-20 01:00:00,401.25,26.2,69.0,1,0,2,0,0,0
2023-02-20 02:00:00,430.03,24.3,46.6,2,0,2,0,0,0
2023-02-20 03:00:00,464.4,28.3,55.4,3,0,2,0,0,0
2023-02-20 04:00:00,483.11,35.4,80.9,4,0,2,0,0,0
2023-02-20 05:00:00,519.09,36.1,81.0,5,0,2,0,0,0
2023-02-20 06:00:00,539.35,35.5,65.9,6,0,2,0,1,0
2023-02-20 07:00:00,579.16,29.4,71.6,7,0,2,0,0,0
2023-02-20 08:00:00,596.85,24.7,78.4,8,0,2,0,0,0
2023-02-20 09:00:00,706.73,23.0,83.1,9,0,2,0,0,0
2023-02-20 10:00:00,655.73,28.2,62.0,10,0,2,0,1,0
2023-02-20 11:00:00,684.5,29.4,65.3,11,0,2,0,0,0
2023-02-20 12:00:00,688.98,33.9,58.7,12,0,2,0,0,0
2023-02-20 13:00:00,724.2,32.6,43.2,13,0,2,0,0,0
2023-02-20 14:00:00,679.48,30.7,59.0,14,0,2,0,1,0
2023-02-20 15:00:00,694.21,27.3,75.6,15,0,2,0,0,0
2023-02-20 16:00:00,615.12,27.1,76.2,16,0,2,0,1,0
2023-02-20 17:00:00,1198.71,30.8,80.2,17,0,2,0,0,1
2023-02-20 18:00:00,536.09,32.1,42.3,18,0,2,0,0,0
2023-02-20 19:00:00,571.78,31.2,63.7,19,0,2,0,0,0
2023-02-20 20:00:00,452.29,26.9,44.8,20,0,2,0,0,0
2023-02-20 21:00:00,458.67,32.0,49.0,21,0,2,0,0,0
2023-02-20 22:00:00,442.93,31.3,80.5,22,0,2,0,0,0
2023-02-20 23:00:00,422.46,26.8,62.4,23,0,2,0,0,0
2023-02-21 00:00:00,402.37,27.6,74.1,0,1,2,0,0,0
2023-02-21 01:00:00,408.88,32.1,42.9,1,1,2,0,0,0
2023-02-21 02:00:00,428.21,29.3,58.8,2,1,2,0,0,0
2023-02-21 03:00:00,447.28,34.8,70.3,3,1,2,0,0,0
2023-02-21 04:00:00,506.13,31.5,46.0,4,1,2,0,0,0
2023-02-21 05:00:00,573.47,28.5,54.7,5,1,2,0,0,0
2023-02-21 06:00:00,543.1,30.0,42.9,6,1,2,0,0,0
2023-02-21 07:00:00,561.62,30.2,69.3,7,1,2,0,0,0
2023-02-21 08:00:00,629.84,27.8,83.7,8,1,2,0,0,0
2023-02-21 09:00:00,727.62,27.3,77.2,9,1,2,0,0,0
2023-02-21 10:00:00,666.87,32.1,83.9,10,1,2,0,0,0
2023-02-21 11:00:00,742.94,32.5,78.1,11,1,2,0,0,0
2023-02-21 12:00:00,749.02,31.8,78.5,12,1,2,0,0,0
2023-02-21 13:00:00,688.13,34.5,66.0,13,1,2,0,0,0
2023-02-21 14:00:00,701.21,28.4,63.3,14,1,2,0,0,0
2023-02-21 15:00:00,703.87,35.0,58.3,15,1,2,0,0,0
2023-02-21 16:00:00,622.62,27.3,76.8,16,1,2,0,0,0
2023-02-21 17:00:00,590.84,27.0,48.2,17,1,2,0,0,0
2023-02-21 18:00:00,542.57,24.7,42.5,18,1,2,0,0,0
2023-02-21 19:00:00,492.92,28.7,82.7,19,1,2,0,0,0
2023-02-21 20:00:00,465.89,28.5,40.2,20,1,2,0,0,0
2023-02-21 21:00:00,420.46,31.6,84.0,21,1,2,0,0,0
2023-02-21 22:00:00,428.08,30.7,72.8,22,1,2,0,0,0
2023-02-21 23:00:00,393.0,26.4,54.8,23,1,2,0,0,0
2023-02-22 00:00:00,412.99,28.8,71.4,0,2,2,0,0,0
2023-02-22 01:00:00,373.36,28.9,76.8,1,2,2,0,0,0
2023-02-22 02:00:00,435.52,24.7,51.0,2,2,2,0,0,0
2023-02-22 03:00:00,471.93,27.1,74.7,3,2,2,0,0,0
2023-02-22 04:00:00,432.32,27.7,76.2,4,2,2,0,0,0
2023-02-22 05:00:00,527.7,34.3,51.2,5,2,2,0,0,0
2023-02-22 06:00:00,587.87,30.6,41.9,6,2,2,0,0,0
2023-02-22 07:00:00,565.76,32.0,49.2,7,2,2,0,0,0
2023-02-22 08:00:00,674.0,25.5,49.0,8,2,2,0,0,0
2023-02-22 09:00:00,673.74,33.6,42.9,9,2,2,0,0,0
2023-02-22 10:00:00,669.48,33.9,72.7,10,2,2,0,0,0
2023-02-22 11:00:00,700.7,24.0,57.1,11,2,2,0,0,0
2023-02-22 12:00:00,721.17,27.9,79.8,12,2,2,0,0,0
2023-02-22 13:00:00,704.01,31.5,51.3,13,2,2,0,0,0
2023-02-22 14:00:00,700.6,31.9,60.4,14,2,2,0,0,0
2023-02-22 15:00:00,176.28,28.0,68.8,15,2,2,0,1,1
2023-02-22 16:00:00,636.47,29.1,79.5,16,2,2,0,0,0
2023-02-22 17:00:00,560.72,28.2,63.6,17,2,2,0,0,0
2023-02-22 18:00:00,554.47,30.3,56.8,18,2,2,0,0,0
2023-02-22 19:00:00,495.83,33.6,79.0,19,2,2,0,0,0
2023-02-22 20:00:00,463.87,27.7,54.0,20,2,2,0,0,0
2023-02-22 21:00:00,482.1,33.0,43.6,21,2,2,0,0,0
2023-02-22 22:00:00,454.65,27.7,60.0,22,2,2,0,0,0
2023-02-22 23:00:00,427.61,27.5,75.3,23,2,2,0,0,0
2023-02-23 00:00:00,379.97,32.5,41.4,0,3,2,0,0,0
2023-02-23 01:00:00,404.49,32.8,66.4,1,3,2,0,0,0
2023-02-23 02:00:00,457.72,32.6,66.8,2,3,2,0,0,0
2023-02-23 03:00:00,454.77,26.1,81.8,3,3,2,0,0,0
2023-02-23 04:00:00,540.29,28.6,52.9,4,3,2,0,1,0
2023-02-23 05:00:00,528.32,32.5,52.5,5,3,2,0,0,0
2023-02-23 06:00:00,562.12,30.1,59.8,6,3,2,0,0,0
2023-02-23 07:00:00,588.42,26.8,56.1,7,3,2,0,0,0
2023-02-23 08:00:00,635.66,31.4,73.1,8,3,2,0,0,0
2023-02-23 09:00:00,659.59,27.9,68.9,9,3,2,0,0,0
2023-02-23 10:00:00,704.94,35.4,74.2,10,3,2,0,0,0
2023-02-23 11:00:00,726.15,34.6,76.9,11,3,2,0,0,0
2023-02-23 12:00:00,687.7,31.8,81.5,12,3,2,0,0,0
2023-02-23 13:00:00,668.96,34.1,59.4,13,3,2,0,0,0
2023-02-23 14:00:00,641.36,30.2,84.3,14,3,2,0,0,0
2023-02-23 15:00:00,676.13,32.3,49.7,15,3,2,0,0,0
2023-02-23 16:00:00,604.79,34.4,72.1,16,3,2,0,1,0
2023-02-23 17:00:00,542.38,30.7,64.0,17,3,2,0,0,0
2023-02-23 18:00:00,567.1,29.2,76.8,18,3,2,0,0,0
2023-02-23 19:00:00,580.89,24.9,61.5,19,3,2,0,1,0
2023-02-23 20:00:00,482.24,29.8,75.3,20,3,2,0,0,0
2023-02-23 21:00:00,472.3,32.5,81.9,21,3,2,0,0,0
2023-02-23 22:00:00,429.55,32.8,73.0,22,3,2,0,0,0
2023-02-23 23:00:00,410.05,31.5,74.9,23,3,2,0,0,0
2023-02-24 00:00:00,430.39,28.4,43.0,0,4,2,0,0,0
2023-02-24 01:00:00,405.28,24.1,49.2,1,4,2,0,0,0
2023-02-24 02:00:00,434.21,28.5,83.8,2,4,2,0,0,0
2023-02-24 03:00:00,459.41,29.1,71.2,3,4,2,0,0,0
2023-02-24 04:00:00,465.74,29.1,65.3,4,4,2,0,0,0
2023-02-24 05:00:00,543.42,31.9,56.5,5,4,2,0,0,0
2023-02-24 06:00:00,553.08,36.0,42.0,6,4,2,0,0,0
2023-02-24 07:00:00,577.39,30.4,56.6,7,4,2,0,0,0
2023-02-24 08:00:00,645.88,29.3,62.5,8,4,2,0,0,0
2023-02-24 09:00:00,641.07,29.2,49.5,9,4,2,0,0,0
2023-02-24 10:00:00,688.08,30.4,47.8,10,4,2,0,0,0
2023-02-24 11:00:00,702.14,27.5,62.9,11,4,2,0,0,0
2023-02-24 12:00:00,734.63,30.4,66.4,12,4,2,0,0,0
2023-02-24 13:00:00,714.25,31.4,50.8,13,4,2,0,0,0
2023-02-24 14:00:00,686.78,30.6,66.4,14,4,2,0,0,0
2023-02-24 15:00:00,684.01,31.4,80.5,15,4,2,0,0,0
2023-02-24 16:00:00,667.26,31.3,61.3,16,4,2,0,0,0
2023-02-24 17:00:00,610.28,24.7,78.6,17,4,2,0,0,0
2023-02-24 18:00:00,557.78,31.9,81.7,18,4,2,0,0,0
2023-02-24 19:00:00,485.91,28.0,44.2,19,4,2,0,1,0
2023-02-24 20:00:00,455.9,26.7,44.3,20,4,2,0,0,0
2023-02-24 21:00:00,443.84,26.7,61.4,21,4,2,0,0,0
2023-02-24 22:00:00,450.15,31.3,66.5,22,4,2,0,0,1
2023-02-24 23:00:00,407.99,29.3,59.2,23,4,2,0,0,0
2023-02-25 00:00:00,288.97,25.0,54.7,0,5,2,1,0,0
2023-02-25 01:00:00,304.38,31.4,68.8,1,5,2,1,0,0
2023-02-25 02:00:00,299.87,25.7,40.1,2,5,2,1,0,0
2023-02-25 03:00:00,330.49,30.4,83.6,3,5,2,1,1,0
2023-02-25 04:00:00,341.69,30.7,50.4,4,5,2,1,1,0
2023-02-25 05:00:00,230.05,32.7,81.3,5,5,2,1,0,1
2023-02-25 06:00:00,369.11,35.3,44.9,6,5,2,1,0,0
2023-02-25 07:00:00,416.17,25.9,50.7,7,5,2,1,0,0
2023-02-25 08:00:00,414.86,29.8,50.6,8,5,2,1,0,0
2023-02-25 09:00:00,481.85,29.2,84.8,9,5,2,1,0,0
2023-02-25 10:00:00,521.81,31.3,40.2,10,5,2,1,0,0
2023-02-25 11:00:00,524.51,30.6,68.8,11,5,2,1,0,0
2023-02-25 12:00:00,492.29,28.9,79.1,12,5,2,1,0,0
2023-02-25 13:00:00,531.32,28.7,70.3,13,5,2,1,0,0
2023-02-25 14:00:00,487.28,26.7,56.3,14,5,2,1,0,0
2023-02-25 15:00:00,458.46,33.0,83.1,15,5,2,1,0,0
2023-02-25 16:00:00,429.81,31.4,80.2,16,5,2,1,0,0
2023-02-25 17:00:00,412.27,32.8,59.5,17,5,2,1,0,0
2023-02-25 18:00:00,382.95,29.1,65.8,18,5,2,1,0,0
2023-02-25 19:00:00,369.75,28.0,83.5,19,5,2,1,0,0
2023-02-25 20:00:00,344.18,26.8,84.2,20,5,2,1,0,0
2023-02-25 21:00:00,318.51,31.1,60.2,21,5,2,1,0,0
2023-02-25 22:00:00,312.67,26.9,78.1,22,5,2,1,0,0
2023-02-25 23:00:00,321.03,35.5,53.6,23,5,2,1,0,0
2023-02-26 00:00:00,311.43,26.1,56.7,0,6,2,1,0,0
2023-02-26 01:00:00,254.15,30.8,47.4,1,6,2,1,0,0
2023-02-26 02:00:00,237.92,34.7,49.4,2,6,2,1,0,0
2023-02-26 03:00:00,341.82,31.8,69.6,3,6,2,1,0,0
2023-02-26 04:00:00,306.04,30.5,63.0,4,6,2,1,0,0
2023-02-26 05:00:00,317.34,27.1,50.4,5,6,2,1,0,1
2023-02-26 06:00:00,363.47,25.9,58.1,6,6,2,1,1,0
2023-02-26 07:00:00,374.86,32.3,56.8,7,6,2,1,0,0
2023-02-26 08:00:00,458.77,34.5,84.4,8,6,2,1,0,0
2023-02-26 09:00:00,485.97,28.7,78.4,9,6,2,1,0,0
2023-02-26 10:00:00,469.27,26.6,57.5,10,6,2,1,0,0
2023-02-26 11:00:00,429.4,22.6,81.1,11,6,2,1,0,0
2023-02-26 12:00:00,484.1,27.1,55.4,12,6,2,1,0,0
2023-02-26 13:00:00,503.98,29.7,70.1,13,6,2,1,0,0
2023-02-26 14:00:00,446.73,34.8,83.5,14,6,2,1,0,0
2023-02-26 15:00:00,471.61,32.0,57.6,15,6,2,1,0,0
2023-02-26 16:00:00,444.9,30.9,70.6,16,6,2,1,0,0
2023-02-26 17:00:00,434.45,28.8,53.3,17,6,2,1,0,0
2023-02-26 18:00:00,395.78,28.3,52.0,18,6,2,1,0,0
2023-02-26 19:00:00,341.3,34.2,65.8,19,6,2,1,0,0
2023-02-26 20:00:00,370.22,30.6,84.1,20,6,2,1,0,0
2023-02-26 21:00:00,314.6,23.7,60.4,21,6,2,1,0,0
2023-02-26 22:00:00,238.08,28.0,82.2,22,6,2,1,0,1
2023-02-26 23:00:00,268.07,27.4,81.1,23,6,2,1,0,0
2023-02-27 00:00:00,396.75,28.4,51.4,0,0,2,0,0,0
2023-02-27 01:00:00,390.83,31.7,58.1,1,0,2,0,0,0
2023-02-27 02:00:00,423.61,29.7,68.9,2,0,2,0,0,0
2023-02-27 03:00:00,494.57,29.8,63.3,3,0,2,0,0,0
2023-02-27 04:00:00,448.56,33.9,44.3,4,0,2,0,0,0
2023-02-27 05:00:00,219.55,27.9,84.7,5,0,2,0,0,1
2023-02-27 06:00:00,594.64,35.6,73.9,6,0,2,0,0,0
2023-02-27 07:00:00,591.46,28.0,59.7,7,0,2,0,1,0
2023-02-27 08:00:00,616.15,30.3,67.8,8,0,2,0,0,0
2023-02-27 09:00:00,689.94,29.2,43.9,9,0,2,0,0,0
2023-02-27 10:00:00,147.87,30.4,62.3,10,0,2,0,0,1
2023-02-27 11:00:00,748.43,31.3,81.9,11,0,2,0,0,0
2023-02-27 12:00:00,724.85,31.3,80.3,12,0,2,0,0,0
2023-02-27 13:00:00,690.6,27.7,55.2,13,0,2,0,0,0
2023-02-27 14:00:00,741.75,26.6,63.9,14,0,2,0,0,0
2023-02-27 15:00:00,648.84,37.5,71.4,15,0,2,0,0,0
2023-02-27 16:00:00,651.47,28.5,55.3,16,0,2,0,0,0
2023-02-27 17:00:00,604.23,32.1,42.9,17,0,2,0,0,0
2023-02-27 18:00:00,590.48,25.2,62.7,18,0,2,0,0,0
2023-02-27 19:00:00,558.15,29.2,67.1,19,0,2,0,0,0
2023-02-27 20:00:00,483.74,29.6,40.3,20,0,2,0,0,0
2023-02-27 21:00:00,433.05,31.4,44.3,21,0,2,0,0,0
2023-02-27 22:00:00,439.55,21.8,49.3,22,0,2,0,1,0
2023-02-27 23:00:00,396.13,30.5,55.7,23,0,2,0,0,0
2023-02-28 00:00:00,458.3,26.6,64.3,0,1,2,0,0,0
2023-02-28 01:00:00,416.5,31.0,53.2,1,1,2,0,0,0
2023-02-28 02:00:00,418.94,26.9,52.4,2,1,2,0,0,0
2023-02-28 03:00:00,456.54,27.4,79.1,3,1,2,0,0,0
2023-02-28 04:00:00,449.31,29.2,46.5,4,1,2,0,0,0
2023-02-28 05:00:00,494.88,26.8,62.3,5,1,2,0,0,0
2023-02-28 06:00:00,588.01,28.6,82.9,6,1,2,0,0,0
2023-02-28 07:00:00,272.91,26.4,68.1,7,1,2,0,0,1
2023-02-28 08:00:00,606.84,24.5,72.3,8,1,2,0,0,0
2023-02-28 09:00:00,677.5,33.1,59.4,9,1,2,0,0,0
2023-02-28 10:00:00,717.57,26.1,40.9,10,1,2,0,0,0
2023-02-28 11:00:00,720.89,29.5,69.1,11,1,2,0,0,0
2023-02-28 12:00:00,732.94,32.3,68.4,12,1,2,0,0,0
2023-02-28 13:00:00,684.01,28.2,45.0,13,1,2,0,0,0
2023-02-28 14:00:00,652.41,27.5,60.8,14,1,2,0,0,0
2023-02-28 15:00:00,701.65,30.7,81.2,15,1,2,0,0,0
2023-02-28 16:00:00,624.99,33.4,49.2,16,1,2,0,0,0
2023-02-28 17:00:00,590.62,26.5,60.7,17,1,2,0,0,0
2023-02-28 18:00:00,591.27,29.5,60.7,18,1,2,0,1,0
2023-02-28 19:00:00,533.16,24.8,76.5,19,1,2,0,0,0
2023-02-28 20:00:00,494.48,28.8,77.1,20,1,2,0,0,0
2023-02-28 21:00:00,506.15,30.1,74.2,21,1,2,0,0,0
2023-02-28 22:00:00,412.1,27.4,56.4,22,1,2,0,0,0
2023-02-28 23:00:00,436.41,28.6,43.2,23,1,2,0,0,0
2023-03-01 00:00:00,446.13,29.4,55.7,0,2,3,0,0,0
2023-03-01 01:00:00,456.54,33.9,70.6,1,2,3,0,0,0
2023-03-01 02:00:00,503.03,36.8,71.6,2,2,3,0,0,0
2023-03-01 03:00:00,501.35,30.4,83.4,3,2,3,0,0,0
2023-03-01 04:00:00,533.19,31.8,60.4,4,2,3,0,0,0
2023-03-01 05:00:00,582.73,35.2,68.5,5,2,3,0,0,0
2023-03-01 06:00:00,585.62,37.3,64.3,6,2,3,0,0,0
2023-03-01 07:00:00,612.59,29.2,46.8,7,2,3,0,0,0
2023-03-01 08:00:00,643.63,33.2,60.8,8,2,3,0,0,0
2023-03-01 09:00:00,651.67,34.5,64.5,9,2,3,0,0,0
2023-03-01 10:00:00,776.07,33.4,82.8,10,2,3,0,0,0
2023-03-01 11:00:00,712.08,26.2,56.5,11,2,3,0,0,0
2023-03-01 12:00:00,739.24,35.2,84.1,12,2,3,0,0,0
2023-03-01 13:00:00,732.75,38.2,64.4,13,2,3,0,0,0
2023-03-01 14:00:00,732.38,34.0,50.9,14,2,3,0,0,0
2023-03-01 15:00:00,721.25,30.6,48.6,15,2,3,0,0,0
2023-03-01 16:00:00,691.31,32.1,46.4,16,2,3,0,0,0
2023-03-01 17:00:00,619.05,39.0,60.4,17,2,3,0,1,0
2023-03-01 18:00:00,590.63,36.4,41.0,18,2,3,0,0,0
2023-03-01 19:00:00,563.06,35.6,60.0,19,2,3,0,1,0
2023-03-01 20:00:00,513.6,34.7,84.5,20,2,3,0,0,0
2023-03-01 21:00:00,528.94,31.7,70.2,21,2,3,0,0,0
2023-03-01 22:00:00,477.2,33.1,74.2,22,2,3,0,0,0
2023-03-01 23:00:00,468.32,33.4,45.4,23,2,3,0,0,0
2023-03-02 00:00:00,461.42,35.3,61.3,0,3,3,0,0,0
2023-03-02 01:00:00,479.3,38.2,52.9,1,3,3,0,0,0
2023-03-02 02:00:00,494.82,37.0,80.2,2,3,3,0,0,1
2023-03-02 03:00:00,456.37,29.4,48.2,3,3,3,0,0,0
2023-03-02 04:00:00,529.86,34.3,60.6,4,3,3,0,0,0
2023-03-02 05:00:00,539.77,35.9,66.5,5,3,3,0,0,0
2023-03-02 06:00:00,581.66,35.5,63.1,6,3,3,0,0,0
2023-03-02 07:00:00,648.37,31.8,77.4,7,3,3,0,0,0
2023-03-02 08:00:00,700.85,42.4,50.4,8,3,3,0,1,0
2023-03-02 09:00:00,701.49,29.8,57.0,9,3,3,0,0,0
2023-03-02 10:00:00,732.53,30.4,75.6,10,3,3,0,0,0
2023-03-02 11:00:00,782.35,34.4,63.8,11,3,3,0,0,0
2023-03-02 12:00:00,750.93,40.0,58.1,12,3,3,0,0,0
2023-03-02 13:00:00,804.85,31.2,41.3,13,3,3,0,0,0
2023-03-02 14:00:00,749.51,32.9,73.9,14,3,3,0,0,1
2023-03-02 15:00:00,656.98,36.9,83.7,15,3,3,0,0,0
2023-03-02 16:00:00,688.77,33.6,67.9,16,3,3,0,0,0
2023-03-02 17:00:00,643.29,32.7,78.5,17,3,3,0,0,0
2023-03-02 18:00:00,627.19,35.4,63.3,18,3,3,0,0,0
2023-03-02 19:00:00,572.96,34.5,50.4,19,3,3,0,0,0
2023-03-02 20:00:00,516.5,36.8,40.6,20,3,3,0,0,0
2023-03-02 21:00:00,458.29,37.5,69.4,21,3,3,0,0,0
2023-03-02 22:00:00,459.84,34.6,62.2,22,3,3,0,0,0
2023-03-02 23:00:00,428.82,34.5,75.2,23,3,3,0,0,0
2023-03-03 00:00:00,430.47,34.3,71.3,0,4,3,0,0,0
2023-03-03 01:00:00,464.81,35.1,84.5,1,4,3,0,0,0
2023-03-03 02:00:00,506.84,33.8,63.0,2,4,3,0,0,0
2023-03-03 03:00:00,498.8,33.7,59.2,3,4,3,0,0,0
2023-03-03 04:00:00,490.11,37.3,52.9,4,4,3,0,0,0
2023-03-03 05:00:00,567.3,38.2,61.5,5,4,3,0,0,0
2023-03-03 06:00:00,624.93,29.1,79.3,6,4,3,0,0,0
2023-03-03 07:00:00,618.6,33.7,41.9,7,4,3,0,0,0
2023-03-03 08:00:00,666.68,31.6,84.0,8,4,3,0,0,0
2023-03-03 09:00:00,701.47,32.7,84.7,9,4,3,0,0,0
2023-03-03 10:00:00,705.32,34.9,66.9,10,4,3,0,0,0
2023-03-03 11:00:00,756.14,35.7,54.9,11,4,3,0,0,0
2023-03-03 12:00:00,327.38,33.3,50.0,12,4,3,0,0,1
2023-03-03 13:00:00,884.15,27.9,52.4,13,4,3,0,0,1
2023-03-03 14:00:00,702.78,30.8,42.3,14,4,3,0,0,0
2023-03-03 15:00:00,690.2,36.3,61.4,15,4,3,0,1,0
2023-03-03 16:00:00,688.13,25.4,42.6,16,4,3,0,0,0
2023-03-03 17:00:00,624.58,37.2,72.3,17,4,3,0,0,0
2023-03-03 18:00:00,638.26,35.2,56.7,18,4,3,0,0,0
2023-03-03 19:00:00,546.28,37.6,49.0,19,4,3,0,0,0
2023-03-03 20:00:00,525.71,33.1,64.5,20,4,3,0,0,0
2023-03-03 21:00:00,512.35,27.5,83.8,21,4,3,0,0,0
2023-03-03 22:00:00,429.74,35.0,71.3,22,4,3,0,1,0
2023-03-03 23:00:00,406.2,37.5,62.1,23,4,3,0,0,0
2023-03-04 00:00:00,276.0,36.4,75.0,0,5,3,1,0,0
2023-03-04 01:00:00,349.29,31.7,73.2,1,5,3,1,0,0
2023-03-04 02:00:00,314.42,33.9,80.1,2,5,3,1,0,0
2023-03-04 03:00:00,408.86,32.1,49.2,3,5,3,1,0,0
2023-03-04 04:00:00,352.55,31.2,78.6,4,5,3,1,0,0
2023-03-04 05:00:00,396.6,36.5,53.5,5,5,3,1,0,0
2023-03-04 06:00:00,457.73,30.1,82.3,6,5,3,1,0,0
2023-03-04 07:00:00,496.51,31.0,52.6,7,5,3,1,0,0
2023-03-04 08:00:00,523.22,30.3,81.7,8,5,3,1,0,0
2023-03-04 09:00:00,523.65,29.2,83.4,9,5,3,1,0,0
2023-03-04 10:00:00,535.73,34.1,46.5,10,5,3,1,0,0
2023-03-04 11:00:00,535.44,37.1,83.9,11,5,3,1,0,0
2023-03-04 12:00:00,233.42,33.1,43.9,12,5,3,1,0,1
2023-03-04 13:00:00,506.86,29.1,49.8,13,5,3,1,0,0
2023-03-04 14:00:00,489.7,36.2,60.0,14,5,3,1,0,0
2023-03-04 15:00:00,493.39,38.7,84.7,15,5,3,1,0,0
2023-03-04 16:00:00,467.48,31.7,62.0,16,5,3,1,0,0
2023-03-04 17:00:00,435.08,32.2,64.8,17,5,3,1,0,0
2023-03-04 18:00:00,436.65,35.2,71.2,18,5,3,1,0,0
2023-03-04 19:00:00,415.95,38.5,83.6,19,5,3,1,0,0
2023-03-04 20:00:00,368.96,32.1,75.3,20,5,3,1,0,0
2023-03-04 21:00:00,381.95,29.7,50.1,21,5,3,1,0,0
2023-03-04 22:00:00,299.79,35.6,53.6,22,5,3,1,0,0
2023-03-04 23:00:00,313.01,36.1,44.4,23,5,3,1,0,0
2023-03-05 00:00:00,296.36,33.7,69.0,0,6,3,1,0,0
2023-03-05 01:00:00,271.2,32.0,48.1,1,6,3,1,0,0
2023-03-05 02:00:00,326.29,36.6,51.6,2,6,3,1,0,0
2023-03-05 03:00:00,342.0,35.2,80.0,3,6,3,1,0,0
2023-03-05 04:00:00,404.63,31.4,54.7,4,6,3,1,0,0
2023-03-05 05:00:00,407.9,33.8,65.5,5,6,3,1,0,0
2023-03-05 06:00:00,393.71,29.6,57.9,6,6,3,1,0,0
2023-03-05 07:00:00,492.84,35.7,43.3,7,6,3,1,1,0
2023-03-05 08:00:00,502.35,32.9,56.3,8,6,3,1,0,0
2023-03-05 09:00:00,508.13,32.4,58.4,9,6,3,1,0,0
2023-03-05 10:00:00,504.6,33.6,80.3,10,6,3,1,0,0
2023-03-05 11:00:00,496.77,33.8,54.6,11,6,3,1,0,0
2023-03-05 12:00:00,515.04,36.3,57.1,12,6,3,1,0,0
2023-03-05 13:00:00,547.99,35.4,75.2,13,6,3,1,0,0
2023-03-05 14:00:00,557.4,33.2,74.2,14,6,3,1,0,0
2023-03-05 15:00:00,532.19,36.0,75.9,15,6,3,1,0,0
2023-03-05 16:00:00,459.65,34.9,82.9,16,6,3,1,0,0
2023-03-05 17:00:00,418.56,32.4,75.8,17,6,3,1,0,0
2023-03-05 18:00:00,115.44,33.3,58.3,18,6,3,1,0,1
2023-03-05 19:00:00,348.0,33.2,77.0,19,6,3,1,0,0
2023-03-05 20:00:00,374.97,35.2,62.9,20,6,3,1,0,0
2023-03-05 21:00:00,341.46,32.6,52.5,21,6,3,1,0,0
2023-03-05 22:00:00,316.82,32.5,53.6,22,6,3,1,0,0
2023-03-05 23:00:00,278.12,39.6,50.1,23,6,3,1,0,0
2023-03-06 00:00:00,458.23,36.5,46.5,0,0,3,0,0,0
2023-03-06 01:00:00,437.19,31.4,48.3,1,0,3,0,0,0
2023-03-06 02:00:00,436.25,35.4,42.8,2,0,3,0,0,0
2023-03-06 03:00:00,417.54,34.0,80.0,3,0,3,0,0,0
2023-03-06 04:00:00,519.73,34.8,81.9,4,0,3,0,0,0
2023-03-06 05:00:00,600.91,34.1,66.4,5,0,3,0,0,0
2023-03-06 06:00:00,636.96,37.2,77.8,6,0,3,0,0,0
2023-03-06 07:00:00,622.83,34.7,48.3,7,0,3,0,0,0
2023-03-06 08:00:00,655.38,33.5,80.6,8,0,3,0,0,0
2023-03-06 09:00:00,713.23,36.8,62.8,9,0,3,0,0,0
2023-03-06 10:00:00,613.43,34.4,43.0,10,0,3,0,0,1
2023-03-06 11:00:00,747.89,34.0,46.4,11,0,3,0,0,0
2023-03-06 12:00:00,764.61,34.6,53.9,12,0,3,0,0,0
2023-03-06 13:00:00,771.03,33.4,42.0,13,0,3,0,0,0
2023-03-06 14:00:00,722.87,33.7,53.9,14,0,3,0,0,0
2023-03-06 15:00:00,696.45,31.9,42.7,15,0,3,0,0,0
2023-03-06 16:00:00,648.54,31.4,50.6,16,0,3,0,0,0
2023-03-06 17:00:00,613.64,30.7,52.0,17,0,3,0,0,0
2023-03-06 18:00:00,589.83,29.5,84.7,18,0,3,0,0,0
2023-03-06 19:00:00,565.86,31.0,50.6,19,0,3,0,0,0
2023-03-06 20:00:00,543.35,33.1,50.8,20,0,3,0,1,0
2023-03-06 21:00:00,469.37,34.0,70.9,21,0,3,0,0,0
